,total_blue_side_minions,total_blue_side_gold_earned,total_blue_side_wards_placed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_dragons_killed,total_blue_side_riftHeralds_killed,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_red_side_minions,total_red_side_gold_earned,total_red_side_kills,total_red_side_deaths,total_red_side_wards_placed,total_red_side_dragons_killed,total_red_side_riftHeralds_killed,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,blue_side_won
0,421,33697,35,10,22,0,0,1,0,527,42240,22,10,34,3,1,5,0,0
0,434,32626,42,12,24,0,0,0,0,438,41012,24,12,33,2,1,6,1,0
0,432,33966,36,14,15,0,0,2,0,376,31021,15,14,63,2,0,0,0,0
0,455,39137,34,24,14,1,2,2,0,407,33992,14,24,38,1,0,3,0,1
0,473,31185,49,7,9,1,0,1,0,512,33032,9,7,36,2,1,1,0,1
0,445,39015,19,25,6,1,1,4,0,417,30321,6,25,57,2,0,1,0,1
0,384,35493,39,19,14,2,0,0,0,429,34687,14,19,39,0,1,4,0,1
0,406,34749,176,15,25,1,0,1,0,489,39265,25,15,34,0,0,4,0,0
0,360,34814,37,20,14,1,0,3,0,383,32142,14,20,105,1,0,1,0,1
0,415,35533,45,21,14,0,0,1,0,430,35447,14,21,68,2,1,1,0,0
0,373,33190,30,14,25,1,0,1,0,337,36707,25,14,39,1,1,3,0,0
0,429,39902,347,26,11,2,0,2,0,452,33832,11,26,45,1,1,2,0,1
0,418,35281,174,17,27,0,0,1,0,424,38735,27,17,110,2,1,3,0,0
0,476,40568,41,21,13,1,1,3,0,416,34735,13,21,33,1,0,2,0,1
0,395,30178,33,9,15,0,0,0,0,451,34615,15,9,72,2,1,3,0,0
0,443,40655,29,25,12,2,1,3,0,424,31864,12,25,37,0,0,2,0,1
0,432,35421,30,15,11,0,1,2,0,456,33432,11,15,33,2,0,3,0,1
0,439,36892,250,17,20,1,1,1,0,418,36079,20,17,39,1,0,5,0,1
0,418,34157,35,11,11,2,0,2,0,476,34005,11,11,69,0,1,3,0,1
0,416,34985,184,20,22,2,1,0,0,418,37527,22,20,30,1,0,3,0,0
0,413,35893,55,17,23,0,0,2,0,444,39726,23,17,58,3,1,4,0,0
0,505,36895,54,13,25,0,1,2,0,461,40928,25,13,254,2,0,6,0,0
0,489,31510,58,7,17,1,1,1,0,463,35879,17,7,43,1,0,2,0,0
0,444,38889,190,23,14,2,0,3,0,387,32929,14,23,33,0,0,1,0,1
0,392,33410,231,17,21,0,1,2,0,434,37277,21,17,39,1,0,3,0,1
0,385,28663,45,9,17,1,0,0,0,429,35052,17,9,34,1,1,3,0,0
0,435,33700,352,14,17,1,1,1,0,401,34214,17,14,39,1,0,1,0,1
0,408,38945,62,25,21,0,1,2,0,422,35920,21,25,35,2,0,0,0,0
0,414,33672,44,16,22,2,1,2,0,381,37500,22,16,34,0,0,4,0,1
0,479,35100,36,16,19,2,0,0,0,392,34792,19,16,39,0,0,1,0,0
0,430,32791,37,14,18,2,0,0,0,412,36195,18,14,132,0,1,3,0,1
0,383,34947,66,13,10,1,1,2,0,450,32029,10,13,18,1,0,3,0,1
0,349,33536,357,18,27,0,0,0,0,397,39078,27,18,163,2,1,5,1,0
0,382,35675,28,15,30,0,1,2,0,384,38975,30,15,30,2,0,3,0,0
0,369,31158,119,13,12,1,0,0,0,452,32655,12,13,38,2,1,1,0,0
0,416,39232,37,26,10,1,1,3,0,457,32925,10,26,126,1,0,0,0,0
0,366,38440,38,28,25,0,0,1,0,425,37295,25,28,428,1,1,3,0,0
0,447,46237,43,28,23,1,1,5,0,382,34471,23,28,40,1,0,2,0,1
0,356,34462,36,19,28,0,1,0,0,388,37702,28,19,32,3,0,3,0,0
0,482,44674,40,28,25,1,1,3,0,444,40277,25,28,30,1,0,4,0,1
0,436,43583,86,28,10,2,1,5,0,413,31332,10,28,31,0,0,0,0,1
0,456,38851,59,23,11,1,1,2,0,406,33599,11,23,39,1,0,4,0,1
0,415,34086,443,13,16,2,2,2,0,452,34333,16,13,41,0,0,2,0,1
0,406,31986,33,9,22,0,0,0,0,456,39841,22,9,183,2,1,4,0,0
0,436,32001,37,10,12,1,0,2,0,448,32323,12,10,70,0,1,1,0,1
0,487,40073,45,22,14,2,1,5,0,409,35225,14,22,58,0,0,2,0,1
0,409,32421,40,12,23,0,1,0,0,510,41639,23,12,30,2,0,6,0,0
0,387,34351,27,21,16,1,1,0,0,407,34068,16,21,36,0,0,5,0,1
0,469,35259,378,13,19,1,1,2,0,455,37861,19,13,28,1,0,3,0,0
0,484,38485,33,17,18,0,0,2,0,416,33581,18,17,174,3,0,1,0,0
0,417,37982,31,20,14,1,0,2,0,333,32805,14,20,46,1,1,3,0,1
0,415,31386,34,10,21,0,0,1,0,423,37336,21,10,487,3,1,4,0,0
0,399,28804,60,7,8,1,0,0,0,435,31837,8,7,52,1,1,3,0,0
0,399,41563,29,31,25,2,1,1,0,423,39344,25,31,36,0,0,2,0,0
0,426,37869,208,24,13,2,1,2,0,401,32275,13,24,26,0,0,1,0,1
0,418,38248,170,22,10,2,1,5,0,368,30830,10,22,22,0,0,2,0,1
0,452,33459,50,10,22,1,0,1,0,484,37658,22,10,44,2,1,2,0,0
0,381,33177,113,12,18,1,1,2,0,447,36568,18,12,28,0,0,3,0,1
0,416,37097,31,17,20,0,1,2,0,459,37960,20,17,35,2,0,4,0,0
0,339,32720,60,15,17,1,0,1,0,375,33677,17,15,42,2,1,3,0,0
0,379,37846,33,23,16,0,1,5,0,417,33557,16,23,38,2,0,0,0,0
0,462,36483,47,17,11,1,1,2,0,414,33143,11,17,31,1,0,4,0,1
0,396,38154,35,21,17,2,1,2,0,386,34346,17,21,42,1,0,1,0,1
0,359,32384,38,15,22,2,0,0,0,411,37691,22,15,39,0,1,2,0,0
0,382,37045,33,23,16,1,0,0,0,439,36103,16,23,201,1,1,4,0,1
0,469,30464,307,6,17,2,0,1,0,431,36812,17,6,47,1,1,5,0,0
0,453,36786,41,18,7,1,1,4,0,340,30664,7,18,52,0,0,4,0,1
0,418,36589,37,14,24,1,1,3,0,475,38425,24,14,58,2,0,4,0,0
0,421,39784,31,24,9,1,1,4,0,481,33884,9,24,41,2,0,3,0,1
0,442,40725,35,29,18,2,0,2,0,433,37206,18,29,134,0,1,3,0,1
0,445,40503,44,26,21,2,1,3,0,363,35113,21,26,78,0,0,1,0,1
0,441,34304,40,12,23,0,1,1,0,431,39144,23,12,34,2,0,6,1,0
0,314,29220,24,6,21,0,1,1,0,417,37455,21,6,58,2,0,4,0,0
0,401,37544,37,24,15,0,0,2,0,363,35184,15,24,192,1,1,0,0,1
0,391,31213,30,9,22,2,0,1,0,409,37926,22,9,27,0,1,5,0,0
0,389,28890,27,9,26,0,0,0,0,485,41889,26,9,35,2,2,6,0,0
0,493,32718,47,8,21,1,0,1,0,478,39675,21,8,38,1,1,4,0,0
0,491,36356,35,17,12,2,0,2,0,503,34870,12,17,33,0,0,3,0,1
0,393,33832,39,11,21,1,0,0,0,368,35724,21,11,117,2,2,6,0,1
0,374,34998,36,20,11,3,1,2,0,405,30905,11,20,29,0,0,0,0,1
0,410,34085,35,15,29,0,0,0,0,399,40237,29,15,50,2,1,6,0,0
0,391,38475,512,28,21,1,1,4,0,337,36220,21,28,52,2,0,1,0,0
0,482,39764,77,22,11,1,1,4,0,416,33144,11,22,34,0,0,3,0,1
0,495,38336,51,18,14,0,0,3,0,471,35388,14,18,44,2,1,2,0,1
0,497,40607,31,27,9,2,0,4,0,382,32566,9,27,46,0,1,2,0,1
0,472,35106,41,13,7,2,1,3,0,439,29601,7,13,37,0,0,1,0,1
0,457,41074,56,25,15,0,1,3,0,423,34621,15,25,126,1,0,3,0,1
0,473,38052,47,16,19,1,0,3,0,428,36810,19,16,43,2,1,2,0,1
0,425,36630,85,17,16,1,0,2,0,437,32943,16,17,94,1,0,1,0,1
0,318,35770,29,23,29,1,1,2,0,355,39378,29,23,27,1,0,4,0,0
0,514,32959,35,6,11,2,1,1,0,472,34509,11,6,36,1,0,4,0,0
0,423,35980,93,18,20,1,0,1,0,375,33933,20,18,102,1,0,2,0,1
0,466,44628,46,28,16,2,0,7,1,408,35669,16,28,35,0,0,0,0,1
0,447,33699,32,9,23,0,0,2,0,393,36074,23,9,39,3,0,3,0,0
0,442,34582,40,12,15,1,1,2,0,474,35299,15,12,35,1,0,1,0,1
0,450,36635,30,13,10,2,1,4,0,417,32244,10,13,128,0,0,0,0,1
0,504,36960,191,16,11,2,1,2,0,459,32915,11,16,25,0,0,3,0,1
0,435,35393,38,14,24,2,0,0,0,488,40773,24,14,34,1,0,4,0,0
0,467,37597,38,19,8,2,1,2,0,505,33549,8,19,52,1,0,3,0,1
0,409,35320,33,17,21,1,0,1,0,387,37625,21,17,36,1,1,4,0,0
0,452,34731,31,15,23,1,0,0,0,460,40535,23,15,29,1,1,5,0,0
0,456,42367,35,27,12,2,1,6,1,325,30424,12,27,48,0,0,0,0,1
0,470,33135,74,11,9,2,1,0,0,456,32578,9,11,77,0,0,2,0,0
0,385,41764,29,32,13,1,0,3,1,282,29257,13,32,27,1,1,4,0,1
0,462,41367,40,24,14,0,1,4,0,457,32470,14,24,40,2,0,2,0,1
0,445,37296,27,23,14,1,1,1,0,468,38151,14,23,342,1,0,6,1,0
0,408,29733,38,8,12,0,0,0,0,440,35684,12,8,42,3,1,6,0,0
0,447,38644,37,20,18,2,1,2,0,437,36526,18,20,32,1,0,4,0,1
0,430,34394,58,16,16,0,0,0,0,409,36370,16,16,30,2,1,4,0,1
0,483,35628,57,13,9,1,1,3,0,526,35458,9,13,38,2,0,2,0,0
0,387,34091,33,17,15,1,0,2,0,377,33227,15,17,58,1,1,3,0,1
0,424,38913,33,21,22,1,1,1,0,389,35790,22,21,45,1,0,2,0,1
0,471,38960,37,20,6,2,1,2,0,403,28829,6,20,57,1,0,1,0,1
0,402,29723,33,9,19,1,0,0,0,497,39295,19,9,67,1,1,6,0,0
0,401,34817,35,18,28,0,0,1,0,407,39817,28,18,260,2,1,4,0,0
0,441,29513,31,6,17,1,0,0,0,460,36329,17,6,25,1,1,4,0,0
0,391,36329,35,17,29,0,0,1,0,362,38262,29,17,28,2,0,3,0,0
0,426,31581,59,11,23,0,0,0,0,479,41302,23,11,33,2,1,7,2,0
0,453,35078,46,15,11,2,0,2,0,383,32146,11,15,43,0,0,3,0,0
0,434,37853,36,19,18,0,0,1,0,407,36386,18,19,33,2,1,4,0,0
0,483,34707,36,10,12,0,2,2,0,430,34410,12,10,31,2,0,2,0,0
0,409,37605,90,20,23,0,0,3,0,430,35523,23,20,102,3,1,2,0,0
0,461,35918,41,16,12,2,0,1,0,495,35016,12,16,36,0,1,2,0,1
0,432,33377,39,14,20,2,0,1,0,417,35911,20,14,121,1,1,1,0,0
0,469,36721,40,20,11,2,0,3,0,433,32294,11,20,25,0,1,1,0,1
0,469,35336,43,17,18,1,1,2,0,442,35431,18,17,47,2,0,1,0,0
0,437,33885,39,13,9,2,0,0,0,467,34076,9,13,271,1,1,6,0,1
0,468,32718,33,8,7,0,1,1,0,487,32187,7,8,83,3,0,4,0,0
0,489,38778,443,20,15,1,0,4,0,376,34345,15,20,28,2,0,2,0,1
0,416,39473,88,20,11,0,1,6,0,349,30863,11,20,30,2,0,2,0,1
0,406,30993,41,10,9,1,0,1,0,480,32930,9,10,41,1,1,4,0,1
0,468,34407,136,13,11,0,1,0,0,440,33084,11,13,37,2,0,4,0,1
0,405,34192,29,17,19,1,0,1,0,385,36389,19,17,36,2,0,4,0,0
0,466,37625,54,22,16,1,1,2,0,384,34231,16,22,32,1,0,3,0,0
0,330,29363,36,9,18,0,1,0,0,425,35565,18,9,36,1,0,2,0,0
0,394,43065,40,28,12,1,1,3,0,372,30456,12,28,96,2,0,3,0,1
0,474,31760,75,8,16,1,0,0,0,499,36675,16,8,82,2,1,3,0,0
0,430,34361,35,16,24,1,1,1,0,477,40788,24,16,43,2,0,3,0,1
0,420,36797,32,16,17,2,0,3,0,434,34725,17,16,71,0,0,0,0,1
0,392,35690,31,18,22,1,1,1,0,418,39748,22,18,32,1,0,4,0,0
0,389,33744,24,15,33,0,0,1,0,437,45056,33,15,44,1,0,5,0,0
0,457,33397,31,12,24,0,1,1,0,490,39100,24,12,37,2,1,2,0,0
0,456,30193,36,5,17,2,0,1,0,514,38441,17,5,119,1,1,4,0,0
0,381,33925,51,15,42,0,0,0,0,421,47860,42,15,37,3,1,5,0,0
0,376,34537,22,17,9,1,1,2,0,395,31939,9,17,30,1,0,1,0,1
0,397,37627,26,25,16,1,0,1,0,419,34628,16,25,32,1,1,3,0,0
0,404,31978,433,12,15,1,0,0,0,452,36640,15,12,30,2,1,4,0,0
0,413,34447,236,15,21,0,1,0,0,444,36689,21,15,37,2,0,4,0,0
0,501,36390,36,16,20,0,0,3,0,445,39286,20,16,31,2,0,4,0,1
0,453,34650,42,15,15,2,0,1,0,470,35672,15,15,150,0,1,2,0,1
0,418,36006,60,18,21,1,0,1,0,451,37131,21,18,33,1,1,2,0,0
0,398,32809,34,13,23,2,1,1,0,418,38797,23,13,40,0,0,4,0,0
0,461,35000,31,13,16,0,0,2,0,429,34181,16,13,38,2,0,2,0,1
0,396,39177,47,22,24,1,1,2,0,464,40518,24,22,39,1,0,2,0,0
0,374,30347,30,11,22,0,0,0,0,455,43286,22,11,41,3,1,8,1,0
0,468,33758,77,11,11,1,0,2,0,479,34792,11,11,80,1,0,2,0,1
0,466,37741,33,19,7,2,1,5,0,413,31075,7,19,38,0,1,0,0,1
0,497,33055,39,8,17,0,1,1,0,544,37163,17,8,37,2,0,2,0,0
0,422,28482,79,3,19,1,0,0,0,502,38020,19,3,92,1,1,4,0,0
0,504,33167,34,10,14,1,0,1,0,499,35708,14,10,35,0,1,3,0,0
0,535,37690,59,16,10,2,1,2,0,475,33744,10,16,30,0,0,3,0,1
0,470,41396,56,24,21,0,1,0,0,427,37892,21,24,47,2,0,3,0,1
0,442,38472,31,26,15,2,0,2,0,352,34390,15,26,28,0,2,3,0,1
0,409,37414,31,21,10,2,0,1,0,377,29879,10,21,31,0,0,1,0,1
0,418,36503,38,11,19,0,0,5,0,488,37903,19,11,37,1,1,4,0,0
0,408,33071,58,15,15,0,0,1,0,391,33188,15,15,35,2,0,3,0,0
0,419,40089,261,24,13,1,0,5,0,359,29666,13,24,33,1,1,1,0,1
0,462,33223,50,10,14,2,1,2,0,433,31935,14,10,29,0,0,2,0,1
0,419,36827,346,17,14,2,1,5,0,318,29979,14,17,34,0,0,0,0,1
0,455,33988,44,15,13,1,0,1,0,478,34743,13,15,39,1,1,3,0,0
0,369,33982,29,18,19,1,1,0,0,386,34669,19,18,40,1,0,3,0,0
0,428,28300,61,5,17,1,1,0,0,337,34040,17,5,29,1,0,5,0,0
0,487,38761,58,20,19,0,1,2,0,465,36857,19,20,53,2,0,3,0,0
0,394,32927,31,13,20,1,0,2,0,399,36571,20,13,32,1,1,3,0,1
0,400,31383,40,11,22,2,0,0,0,422,37753,22,11,35,0,0,3,0,0
0,477,40327,39,23,18,2,1,4,1,409,36153,18,23,22,0,0,3,0,1
0,494,32767,144,11,11,2,0,0,0,497,35227,11,11,29,1,1,3,0,0
0,433,35279,167,16,19,0,0,2,0,467,36954,19,16,31,1,1,3,0,1
0,456,40158,41,19,8,1,1,5,0,488,31845,8,19,25,2,0,3,0,1
0,438,29513,35,9,22,0,0,0,0,417,37382,22,9,33,1,0,4,0,0
0,411,32773,46,11,22,0,0,0,0,376,36718,22,11,66,3,1,6,0,1
0,492,34211,26,13,7,2,0,2,0,420,30424,7,13,43,0,0,0,0,1
0,359,37676,33,29,26,0,1,2,0,319,36361,26,29,33,2,1,1,0,0
0,397,34261,38,15,22,0,0,2,0,435,40242,22,15,36,3,1,4,0,1
0,470,39356,41,18,16,1,1,4,0,445,35424,16,18,308,1,0,1,0,1
0,431,38362,34,24,17,1,1,0,0,399,35152,17,24,46,1,0,3,0,1
0,369,30686,53,6,20,1,0,1,0,430,34106,20,6,35,2,0,4,0,1
0,447,35660,39,15,25,0,1,1,0,415,38265,25,15,37,2,0,2,0,1
0,432,40522,29,25,16,2,0,5,0,392,34047,16,25,53,0,0,1,0,1
0,461,34000,36,17,16,1,0,0,0,469,35388,16,17,35,1,1,3,0,0
0,415,39218,33,22,29,2,0,4,0,446,40531,29,22,43,1,1,5,0,0
0,438,36236,50,16,31,1,0,2,0,417,40183,31,16,44,2,1,3,0,0
0,489,41627,38,22,16,1,1,3,0,412,32609,16,22,38,1,0,1,0,1
0,432,37490,40,19,15,1,0,2,0,460,36937,15,19,34,1,1,5,0,0
0,434,35116,30,15,26,2,0,1,0,392,38564,26,15,29,1,1,1,0,0
0,431,40049,441,24,16,2,2,4,0,411,34757,16,24,37,0,0,3,0,1
0,379,36376,179,21,18,2,1,2,0,453,36490,18,21,31,0,0,2,0,0
0,445,38166,300,17,17,2,1,3,0,416,34945,17,17,39,0,0,1,0,1
0,481,34492,40,14,13,2,0,1,0,439,33449,13,14,131,0,0,2,0,1
0,401,38732,35,26,14,1,0,3,0,324,30751,14,26,30,0,0,1,0,1
0,425,37891,40,17,21,2,0,4,0,438,36974,21,17,40,0,1,2,0,0
0,479,39128,32,23,11,1,1,2,0,468,34533,11,23,65,1,0,1,0,1
0,431,36233,42,17,12,0,1,1,0,462,33971,12,17,35,2,0,3,0,0
0,411,44156,53,29,9,2,1,8,1,338,28449,9,29,27,0,0,0,0,1
0,423,36210,29,20,17,1,1,2,0,442,37142,17,20,35,1,0,2,0,1
0,432,36551,40,23,15,1,0,3,0,368,34680,15,23,24,1,1,2,0,1
0,339,35249,39,14,24,0,0,1,0,417,38078,24,14,31,1,1,4,0,0
0,421,29639,29,7,15,1,0,0,0,475,33391,15,7,35,1,1,2,0,0
0,414,32377,75,10,19,0,1,0,0,463,38156,19,10,34,2,0,4,0,1
0,446,38011,37,22,11,1,1,1,0,449,34520,11,22,38,1,0,4,0,1
0,372,31939,194,13,10,0,1,2,0,373,31455,10,13,54,3,0,2,0,0
0,475,41164,125,26,13,3,1,3,0,430,33579,13,26,30,0,0,3,0,1
0,417,37279,267,23,21,0,1,1,0,413,37851,21,23,66,2,0,3,0,0
0,418,38512,38,22,24,2,0,1,0,452,40671,24,22,33,0,1,2,0,1
0,407,38709,29,26,16,1,1,2,0,333,32772,16,26,31,1,0,2,0,0
0,446,28998,36,8,18,0,0,0,0,484,42800,18,8,33,2,1,8,2,0
0,435,32685,28,12,28,1,0,1,0,417,43207,28,12,40,1,1,7,1,0
0,389,34806,293,15,12,0,1,2,0,411,32617,12,15,39,1,0,3,0,1
0,439,32882,46,10,14,0,0,1,0,463,35176,14,10,39,3,1,3,0,0
0,464,41230,41,28,17,2,1,2,0,437,36169,17,28,44,0,0,2,0,1
0,439,40535,42,27,16,2,0,2,0,425,34277,16,27,38,1,1,2,0,1
0,371,36774,65,24,15,1,0,4,0,304,32000,15,24,34,1,0,2,0,1
0,399,35039,28,18,20,2,1,1,0,465,35269,20,18,38,0,0,2,0,1
0,364,28609,200,8,19,1,0,0,0,499,39500,19,8,60,2,1,4,0,0
0,444,39064,34,22,19,1,0,4,0,393,34034,19,22,31,2,0,0,0,1
0,441,39895,40,19,17,2,1,5,1,435,35504,17,19,211,0,0,2,0,1
0,416,34440,582,14,23,0,0,0,0,425,38363,23,14,35,3,2,7,0,1
0,492,34259,24,14,12,1,1,2,0,428,31567,12,14,26,1,0,0,0,1
0,450,31515,41,11,17,0,1,1,0,463,37550,17,11,34,2,0,4,0,0
0,452,36001,52,17,13,3,0,2,0,414,33714,13,17,81,0,1,2,0,1
0,411,37199,32,24,30,1,0,1,0,427,42384,30,24,198,1,1,5,0,1
0,405,33241,141,13,11,1,2,2,0,410,30339,11,13,34,1,0,1,0,0
0,463,32279,27,10,11,0,0,1,0,430,32651,11,10,34,3,1,2,0,0
0,441,40710,77,26,13,1,1,6,2,344,31267,13,26,30,1,0,2,0,1
0,464,34120,44,10,19,0,0,0,0,481,37693,19,10,35,2,1,5,0,0
0,432,42765,42,32,17,2,1,4,0,427,34979,17,32,32,0,0,0,0,1
0,398,36523,85,20,18,1,1,3,0,406,34144,18,20,37,1,0,1,0,1
0,483,32388,102,10,25,0,1,0,0,453,38153,25,10,42,2,0,3,0,0
0,382,28987,32,9,30,0,0,0,0,432,40013,30,9,85,2,0,4,0,0
0,465,35347,48,18,17,1,1,0,0,520,38528,17,18,53,1,0,2,0,0
0,463,34463,33,12,19,1,0,0,0,500,39163,19,12,45,1,1,5,0,0
0,462,40233,101,21,13,1,1,6,0,416,34227,13,21,43,2,0,0,0,1
0,482,37752,63,17,11,2,1,3,0,466,32938,11,17,32,0,0,1,0,1
0,440,30901,36,10,21,0,0,0,0,468,39461,21,10,230,2,1,5,0,0
0,439,40592,209,29,22,1,0,2,0,392,36599,22,29,36,1,0,1,0,1
0,350,33762,35,18,24,0,1,0,0,505,39912,24,18,35,2,1,5,0,0
0,387,31598,35,11,13,0,0,0,0,450,33184,13,11,73,2,1,4,0,0
0,380,27986,31,4,29,0,0,0,0,450,40337,29,4,26,2,2,6,0,0
0,496,40581,35,17,16,2,1,6,0,489,34391,16,17,52,0,0,1,0,1
0,393,36347,53,22,26,2,0,1,0,360,37852,26,22,33,0,1,3,0,0
0,497,33313,48,8,6,1,0,1,0,474,32413,6,8,41,1,1,4,0,1
0,486,32690,39,10,14,0,1,1,0,459,36626,14,10,58,2,0,2,0,0
0,447,31902,69,10,18,0,0,0,0,446,36126,18,10,43,2,1,3,0,0
0,384,34122,759,16,22,0,0,1,0,426,38075,22,16,27,2,1,3,0,1
0,357,33828,38,18,31,0,0,1,0,392,41608,31,18,39,1,1,3,0,0
0,400,41339,85,27,20,1,1,2,0,389,34679,20,27,354,2,0,3,0,0
0,362,32361,41,16,16,2,0,1,0,442,35213,16,16,36,0,1,3,0,1
0,369,30702,43,14,19,1,0,0,0,448,35489,19,14,67,2,1,4,0,0
0,324,33750,178,14,29,2,1,1,0,370,38276,29,14,59,0,0,5,0,0
0,461,31829,31,9,16,2,0,1,0,502,36989,16,9,70,0,1,3,0,0
0,392,37955,57,22,20,1,0,2,0,328,35828,20,22,42,1,1,5,0,0
0,474,42218,80,23,17,2,1,4,0,437,35077,17,23,95,0,0,4,0,1
0,454,41084,32,19,14,2,0,7,2,343,32752,14,19,59,1,1,1,0,1
0,447,32048,191,13,17,2,0,0,0,430,34229,17,13,34,0,1,3,0,1
0,457,43888,35,29,17,1,1,3,0,339,33512,17,29,64,1,0,1,0,1
0,465,31666,34,11,19,0,0,1,0,484,38610,19,11,29,2,1,4,0,0
0,435,32458,29,15,15,0,0,1,0,468,36112,15,15,33,2,0,2,0,0
0,441,37248,46,20,12,3,0,3,0,441,34357,12,20,29,0,1,3,0,1
0,438,30806,34,12,20,1,0,0,0,458,38542,20,12,32,1,1,5,0,0
0,443,33505,67,9,17,0,0,1,0,509,37831,17,9,37,2,1,3,0,0
0,465,36046,43,15,16,0,0,0,0,511,37820,16,15,42,2,1,4,0,1
0,420,34640,36,15,17,1,1,2,0,435,34488,17,15,34,1,0,1,0,1
0,380,35521,34,21,23,1,0,1,0,370,39274,23,21,31,1,1,4,0,0
0,409,40149,84,25,17,2,0,5,0,346,33587,17,25,30,0,1,1,0,1
0,423,33591,257,13,17,0,1,3,0,391,33819,17,13,33,3,0,1,0,1
0,394,34120,38,17,8,2,0,1,0,373,29480,8,17,49,0,1,3,0,1
0,416,33531,71,14,7,1,1,2,0,446,31085,7,14,89,1,0,1,0,1
0,443,39358,44,24,31,0,0,3,0,420,41846,31,24,46,2,0,4,0,0
0,526,38482,33,17,11,2,1,4,0,522,32636,11,17,54,1,0,2,0,1
0,462,37954,178,14,22,0,1,3,0,406,33674,22,14,34,2,0,1,0,1
0,478,42731,35,29,7,2,1,4,0,446,30949,7,29,26,0,0,1,0,1
0,390,31341,56,12,11,1,1,1,0,397,33057,11,12,30,2,1,3,0,0
0,496,39316,38,21,18,1,1,3,0,468,35306,18,21,196,1,0,2,0,1
0,414,36063,37,16,18,0,1,2,0,424,35523,18,16,56,1,1,3,0,0
0,477,36406,37,15,15,2,1,3,0,458,34675,15,15,144,0,0,1,0,1
0,462,33750,66,13,13,0,1,0,0,500,33495,13,13,35,2,0,2,0,1
0,346,34116,37,21,26,1,1,1,0,300,34623,26,21,39,1,0,0,0,0
0,386,29587,38,7,14,1,1,2,0,471,33708,14,7,42,1,0,2,0,0
0,481,36517,38,18,9,1,1,1,0,466,33560,9,18,27,1,0,4,0,1
0,397,36452,27,18,19,0,1,1,0,409,37814,19,18,47,2,0,5,0,0
0,420,34413,24,13,20,1,1,1,0,413,33915,20,13,45,0,0,4,0,1
0,413,38827,29,22,26,0,0,5,0,373,38044,26,22,27,2,1,3,0,0
0,413,31181,28,10,27,0,0,0,0,466,42068,27,10,53,2,1,5,0,0
0,431,39381,36,26,18,1,1,2,0,401,36494,18,26,37,1,0,3,0,0
0,446,38356,30,18,23,0,0,2,0,442,39403,23,18,45,1,1,3,0,0
0,354,36788,66,22,26,3,0,0,0,461,40306,26,22,343,0,1,4,0,0
0,461,37632,40,19,14,2,1,1,0,414,34316,14,19,56,1,0,2,0,1
0,457,37082,77,17,18,1,1,1,0,476,36374,18,17,29,0,0,5,0,0
0,459,39320,38,20,12,0,1,4,0,419,34552,12,20,39,3,0,1,0,1
0,477,41852,31,20,15,2,1,5,2,442,37210,15,20,36,1,0,4,0,1
0,393,36794,39,22,16,2,1,2,0,318,33768,16,22,39,1,0,2,0,1
0,443,28761,30,6,24,0,0,0,0,533,42310,24,6,36,2,1,6,0,0
0,411,33694,34,18,11,1,0,1,0,388,29782,11,18,31,0,0,1,0,1
0,376,37389,42,21,22,1,1,2,0,437,41424,22,21,49,1,0,5,0,0
0,388,35799,38,19,13,3,1,3,0,373,30537,13,19,32,0,0,0,0,1
0,496,38775,80,20,9,1,1,4,0,408,31184,9,20,102,0,0,2,0,0
0,428,38030,44,20,21,1,0,4,0,328,34623,21,20,45,1,1,2,0,1
0,480,36057,50,13,22,0,0,2,0,483,40329,22,13,37,3,1,4,0,0
0,452,36752,59,22,18,2,0,1,0,378,36428,18,22,35,1,1,5,0,0
0,391,41068,38,29,23,1,0,3,0,347,36074,23,29,310,1,0,0,0,0
0,482,39009,50,21,13,0,1,5,0,457,34416,13,21,60,2,0,1,0,1
0,443,36889,36,17,12,2,1,3,0,450,32187,12,17,57,0,0,1,0,1
0,432,36077,34,18,14,0,0,1,0,420,35740,14,18,34,2,1,4,0,1
0,470,35981,49,15,16,1,0,2,0,472,37739,16,15,38,2,1,3,0,0
0,511,29700,51,3,22,1,0,2,0,486,39985,22,3,37,1,1,4,0,0
0,450,33071,32,14,14,0,1,1,0,457,34296,14,14,37,2,0,3,0,1
0,377,31413,27,13,22,0,0,1,0,459,40493,22,13,35,2,1,6,0,0
0,357,31313,31,13,29,0,0,0,0,471,43925,29,13,29,1,0,7,0,0
0,455,38421,29,20,21,0,0,1,0,515,41850,21,20,40,2,0,5,0,1
0,490,39816,34,21,10,2,0,2,0,449,31911,10,21,40,1,0,3,0,1
0,512,31336,48,8,13,0,0,0,0,476,34931,13,8,304,1,0,4,0,1
0,439,30197,43,8,14,0,0,0,0,506,37134,14,8,34,3,1,5,0,0
0,404,35056,59,20,10,1,0,1,0,377,30346,10,20,30,1,1,0,0,0
0,452,35248,29,13,23,1,1,3,0,418,38028,23,13,202,2,0,3,0,0
0,381,34672,185,17,16,1,1,2,0,379,33901,16,17,40,0,0,1,0,0
0,374,33991,312,17,22,0,0,1,0,433,36435,22,17,33,2,0,2,0,0
0,458,34972,39,14,17,0,1,1,0,514,37618,17,14,42,2,0,2,0,0
