,total_blue_side_minions,total_blue_side_gold_earned,total_blue_side_wards_placed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_dragons_killed,total_blue_side_riftHeralds_killed,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_red_side_minions,total_red_side_gold_earned,total_red_side_kills,total_red_side_deaths,total_red_side_wards_placed,total_red_side_dragons_killed,total_red_side_riftHeralds_killed,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,blue_side_won
0,425,37728,48,18,13,3,1,3,0,451,32953,13,18,31,0,0,4,0,1
0,483,33161,44,11,14,1,0,1,0,522,40909,14,11,44,2,1,6,0,0
0,423,36862,43,18,20,0,0,2,0,465,39070,20,18,84,2,1,3,0,0
0,493,37862,42,17,18,1,1,2,0,516,37915,18,17,42,2,0,1,0,1
0,490,36485,49,14,10,1,0,3,0,487,33268,10,14,47,1,1,2,0,1
0,425,32765,49,12,26,0,0,0,0,490,42898,26,12,44,3,1,5,0,0
0,483,37959,36,11,14,0,1,0,0,494,36309,14,11,61,2,0,4,0,0
0,495,40760,41,18,9,2,1,1,0,450,31909,9,18,44,0,0,4,0,1
0,467,37258,50,15,18,1,0,2,0,467,37227,18,15,34,1,1,4,0,0
0,443,33320,32,12,19,0,0,2,0,479,39989,19,12,54,2,1,5,1,0
0,472,45997,42,28,11,0,1,7,1,419,33639,11,28,143,2,0,0,0,1
0,499,35135,323,15,21,1,1,1,0,540,40811,21,15,41,2,0,4,0,0
0,485,38777,44,23,17,1,0,0,0,472,37219,17,23,58,1,1,4,0,1
0,485,34226,37,18,13,0,0,0,0,489,35720,13,18,32,3,1,2,0,0
0,539,40852,33,18,10,0,1,4,0,499,32897,10,18,58,2,0,0,0,0
0,492,37230,71,17,19,1,0,1,0,475,38694,19,17,37,2,1,5,0,0
0,501,32446,34,8,12,0,0,2,0,513,34946,12,8,104,3,1,2,0,0
0,509,43004,43,27,14,2,1,3,0,452,33899,14,27,64,0,0,3,0,1
0,437,32310,35,12,16,0,0,0,0,461,38651,16,12,42,2,1,7,1,0
0,415,36452,120,18,27,0,0,1,0,463,41441,27,18,83,3,0,4,0,0
0,464,38843,43,19,21,1,0,1,0,417,37162,21,19,44,1,1,4,0,0
0,520,37819,41,15,14,1,1,2,0,489,35204,14,15,42,1,0,2,0,1
0,488,40084,45,18,9,1,1,3,0,483,32775,9,18,40,1,0,3,0,1
0,507,41958,36,22,16,2,0,4,0,462,35762,16,22,53,1,1,2,0,1
0,481,35274,51,14,12,1,1,2,0,499,34810,12,14,37,1,0,2,0,1
0,521,36503,38,13,12,0,1,0,0,507,37128,12,13,41,2,0,6,0,1
0,507,35351,53,12,26,1,0,1,0,523,43081,26,12,81,2,1,5,0,0
0,458,33429,37,13,15,1,1,2,0,518,38014,15,13,38,1,0,4,0,0
0,456,33635,42,9,15,1,0,2,0,462,35576,15,9,59,2,1,4,0,0
0,509,43307,45,26,14,2,0,3,0,405,33953,14,26,44,0,0,3,0,0
0,475,37530,46,18,27,1,0,0,0,541,47431,27,18,100,1,1,6,0,1
0,446,36721,45,17,21,1,1,2,0,438,37122,21,17,49,2,0,2,0,1
0,502,37192,36,14,17,1,1,1,0,470,37335,17,14,47,1,0,4,0,0
0,511,40003,44,24,14,2,1,1,0,501,37714,14,24,40,0,0,5,0,1
0,433,41319,54,26,20,1,0,4,0,471,37926,20,26,45,2,1,3,0,1
0,520,31490,46,5,12,0,0,1,0,512,35188,12,5,37,2,1,2,0,0
0,524,36319,40,11,7,3,1,3,0,523,31632,7,11,36,0,0,2,0,1
0,498,37495,29,16,18,2,1,2,0,447,36114,18,16,50,0,0,1,0,0
0,464,36557,51,16,13,1,0,3,0,444,34049,13,16,33,2,1,2,0,1
0,405,33506,51,15,21,2,0,0,0,436,38689,21,15,52,1,0,4,0,0
0,476,30701,36,7,11,1,1,1,0,488,33503,11,7,46,2,0,1,0,0
0,485,36214,70,17,18,2,0,1,0,489,35552,18,17,44,0,0,2,0,0
0,506,36278,82,16,11,1,0,3,0,463,35401,11,16,42,0,0,2,0,0
0,503,38859,40,20,9,3,1,3,0,503,35269,9,20,35,0,0,2,0,1
0,541,38494,37,15,9,2,0,4,0,507,32869,9,15,40,0,1,1,0,1
0,527,42220,49,22,7,3,1,6,1,426,28500,7,22,26,0,0,3,0,1
0,411,38362,105,18,20,1,0,1,0,480,41323,20,18,46,2,1,8,1,0
0,452,36565,43,17,21,0,1,1,0,543,42421,21,17,52,1,0,5,0,0
0,514,38943,48,19,13,0,1,2,0,446,32971,13,19,42,2,0,1,0,1
0,485,30850,43,7,22,1,0,1,0,513,41766,22,7,67,2,1,5,0,0
0,479,36878,38,15,18,0,1,1,0,481,35093,18,15,47,2,0,1,0,0
0,463,41999,38,26,20,2,0,1,0,462,41619,20,26,91,1,1,6,0,1
0,475,38758,34,22,18,0,1,1,0,473,35647,18,22,67,2,0,2,0,0
0,417,38304,49,20,32,1,0,0,0,468,46859,32,20,35,2,1,9,1,0
0,475,35930,30,12,20,0,1,3,0,494,37753,20,12,44,2,0,4,0,0
0,557,31640,64,2,5,0,1,1,0,567,32918,5,2,55,2,0,1,0,0
0,408,42107,45,25,20,3,1,3,0,416,36131,20,25,81,0,0,2,0,0
0,451,37989,39,18,4,1,1,4,0,419,27646,4,18,57,2,0,2,0,1
0,529,38333,40,18,6,3,1,5,1,457,29864,6,18,29,0,0,1,0,1
0,515,33807,51,9,23,0,0,2,0,491,43072,23,9,44,3,1,4,0,0
0,489,38777,38,18,11,1,1,4,0,486,33577,11,18,47,2,0,1,0,1
0,476,35445,46,10,21,1,0,1,0,511,40788,21,10,42,0,0,5,0,0
0,434,41523,62,24,16,2,1,4,0,466,39163,16,24,57,0,0,5,0,1
0,499,34669,44,11,28,0,0,1,0,535,44379,28,11,49,2,1,4,0,0
0,442,37841,40,19,22,0,1,3,0,458,40163,22,19,42,1,0,2,0,0
0,464,35698,50,13,20,0,0,2,0,418,37015,20,13,50,2,1,4,0,0
0,447,38905,39,20,16,2,0,2,0,506,38588,16,20,43,0,1,5,0,0
0,491,35219,72,13,15,0,1,1,0,533,37319,15,13,40,2,0,3,0,0
0,500,35180,50,15,18,0,0,1,0,491,38565,18,15,49,2,1,3,0,0
0,422,39499,51,20,16,2,1,3,0,350,31576,16,20,37,0,0,2,0,1
0,470,41860,43,24,20,1,1,4,0,470,38075,20,24,42,1,0,1,0,0
0,464,35127,46,15,14,1,0,1,0,468,37027,14,15,41,1,1,3,0,0
0,429,35203,116,16,20,2,0,1,0,454,39629,20,16,52,0,1,5,0,0
0,489,39023,34,18,13,1,0,4,0,478,34323,13,18,52,2,1,2,0,1
0,469,38525,34,20,25,1,0,1,0,513,41484,25,20,41,2,1,3,0,0
0,543,38338,57,13,12,0,1,2,0,520,37158,12,13,127,2,0,4,0,1
0,461,37993,49,16,35,1,1,2,0,512,46081,35,16,53,1,0,4,0,0
0,460,34625,66,15,20,1,1,1,0,456,36708,20,15,147,1,0,4,0,0
0,490,36641,37,19,13,2,0,1,0,500,35134,13,19,62,0,0,3,0,0
0,488,33598,31,9,9,2,0,1,0,520,35645,9,9,35,0,0,4,0,0
0,533,44333,38,29,19,2,1,3,0,480,39535,19,29,36,0,0,3,0,1
0,455,35167,42,15,19,1,0,1,0,506,39048,19,15,44,1,1,4,0,0
0,495,36767,38,13,14,1,1,2,0,507,36693,14,13,50,2,0,4,0,1
0,452,40885,35,26,8,2,1,5,1,472,31841,8,26,224,0,0,2,0,1
0,500,34426,44,9,18,0,0,2,0,542,37503,18,9,57,2,1,3,0,0
0,468,38529,44,17,14,2,1,5,0,493,33734,14,17,40,0,0,0,0,1
0,456,31244,39,10,13,1,0,0,0,499,36373,13,10,35,1,1,3,0,0
0,510,35648,36,12,13,2,0,2,0,508,35118,13,12,34,1,1,2,0,0
0,463,37490,39,21,18,1,1,1,0,436,36014,18,21,39,2,0,1,0,0
0,458,39867,43,22,17,0,1,3,0,456,38759,17,22,40,2,0,2,0,0
0,475,40851,41,21,11,0,1,5,0,492,34120,11,21,120,1,0,1,0,1
0,553,35727,89,10,15,1,1,2,0,529,37948,15,10,85,1,0,3,0,0
