,game_duration,game_ended_in_surrender,game_ended_in_early_surrender,blue_side_won,total_blue_side_minions_killed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_assists,total_blue_side_gold_earned,total_blue_side_gold_spent,total_blue_side_wards_killed,total_blue_side_wards_placed,total_blue_side_vision_score,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_blue_side_dragons_killed,total_blue_side_horde,total_blue_side_baron,total_blue_side_riftHerald,total_red_side_minions_killed,total_red_side_kills,total_red_side_deaths,total_red_side_assists,total_red_side_gold_earned,total_red_side_gold_spent,total_red_side_ward_takedowns,total_red_side_wards_placed,total_red_side_vision_score,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,total_red_side_dragons_killed,total_red_side_horde,total_red_side_baron,total_red_side_riftHerald
4551,1881,False,False,False,874,24,38,43,56925,55800,21,62,177,3,0,2,3,0,1,925,38,24,83,67401,61858,16,75,155,10,2,2,3,1,0
4552,1633,False,False,True,755,23,30,40,56003,51358,18,72,167,8,2,1,3,1,1,805,30,23,30,54623,51250,16,59,141,5,0,3,3,0,0
4553,1879,False,False,True,1020,36,24,49,67393,58350,25,61,172,8,1,3,0,1,0,871,24,36,30,57094,54625,13,69,142,2,0,1,6,0,0
4554,1217,True,False,True,644,27,19,42,45162,39500,14,36,100,7,1,1,2,0,1,533,19,28,22,36303,34475,6,40,85,0,0,2,1,0,0
4555,1515,False,False,False,762,23,34,27,50085,46533,18,61,136,2,0,0,3,0,1,753,34,23,33,57198,49858,21,52,123,7,1,2,3,1,0
4556,2142,True,False,False,936,31,49,39,65257,61340,8,73,158,4,0,1,1,1,0,988,49,32,75,77586,67855,17,64,171,9,3,4,3,1,1
4557,2002,False,False,False,1007,20,22,37,62135,58710,17,82,173,6,0,1,3,1,1,1105,22,20,50,69173,61600,30,70,188,8,1,4,0,1,0
4558,1726,False,False,True,958,40,26,47,66159,60395,24,45,156,10,1,3,6,1,1,752,25,40,39,53245,50825,10,61,120,3,0,1,0,0,0
4559,1212,True,False,False,565,7,18,11,33480,31100,8,36,80,2,0,0,4,0,1,720,18,7,27,41870,38933,13,36,88,5,0,3,0,0,0
4560,1833,False,False,True,928,36,29,36,66510,57733,11,57,138,9,2,3,2,1,0,802,29,36,43,59403,54800,15,58,132,4,0,1,4,0,1
4561,1456,True,False,False,675,14,27,14,42181,40525,17,44,109,3,0,0,6,0,0,666,27,14,18,46097,42925,10,48,117,4,0,3,0,1,1
4562,1420,False,False,True,594,38,10,62,53669,45983,8,44,104,11,2,0,3,1,1,598,10,38,17,38583,35550,5,37,82,1,0,0,0,0,0
4563,1602,False,False,True,748,34,18,54,56792,49175,14,49,135,9,2,3,1,1,0,677,17,35,23,49524,46500,9,54,107,5,0,0,2,0,1
4564,1422,True,False,False,601,13,29,17,37930,34560,4,45,82,0,0,2,0,0,0,732,29,13,28,50212,46368,7,40,89,6,0,2,6,0,1
4565,2004,False,False,False,938,42,43,47,71332,67735,19,92,176,5,0,1,6,0,0,993,43,42,56,76429,73578,43,67,177,11,3,4,0,2,1
4566,2282,False,False,False,1007,48,62,54,78292,81583,14,52,157,8,1,2,0,1,1,1050,62,48,81,82937,72625,20,66,167,9,2,4,6,0,0
4567,1580,False,False,True,712,45,24,49,57738,50900,3,52,99,9,2,4,5,0,1,683,24,45,22,48485,45713,5,36,81,3,0,0,1,0,0
4568,1502,False,False,True,757,29,21,31,51182,46655,12,50,120,9,1,2,4,0,1,614,21,29,27,46085,44358,13,49,107,3,0,1,2,0,0
4569,1663,False,False,False,807,21,29,30,52594,50155,12,50,125,3,0,0,2,1,0,840,29,21,53,56982,52155,14,55,142,8,1,4,4,0,1
4570,1079,True,False,False,504,6,21,5,27686,25975,6,27,55,0,0,0,3,0,0,586,21,6,27,38276,29625,10,34,79,5,0,2,3,0,1
4571,1788,False,False,True,897,26,28,45,62856,56146,15,58,145,10,2,1,0,1,1,794,28,26,36,56151,54408,11,70,144,4,0,2,3,1,0
4572,2030,True,False,False,794,45,62,39,68142,64855,11,61,131,3,0,1,2,0,0,901,62,45,75,80807,71550,15,54,164,10,2,3,4,2,0
4573,1401,False,False,False,488,16,28,14,37090,32075,4,41,68,1,0,0,0,0,0,668,28,16,38,48540,41300,10,33,89,10,2,3,3,0,1
4574,1426,False,False,True,774,35,13,59,57701,49800,8,40,105,10,1,3,4,1,0,608,13,35,23,39455,42700,11,35,80,0,0,0,2,0,1
4575,1636,False,False,True,804,31,9,38,54001,48325,11,47,121,11,3,3,1,0,0,773,9,31,8,43174,40430,9,49,113,2,0,1,5,0,1
4576,930,True,False,True,462,35,13,26,37521,33658,2,28,55,3,0,1,5,0,0,342,13,35,10,26804,23275,3,13,31,1,0,1,1,0,0
4577,2178,False,False,True,862,46,41,63,75684,68275,14,77,177,9,3,5,0,2,1,970,41,46,52,73619,68680,18,75,160,7,0,0,3,0,0
4578,233,True,False,True,74,1,1,1,6149,2500,0,4,1,0,0,0,0,0,0,80,1,1,0,5770,2450,0,2,2,0,0,0,0,0,0
4579,1858,False,False,False,941,25,28,25,56944,53950,29,78,218,5,0,3,3,0,1,1070,28,25,47,67338,60345,23,83,183,9,2,1,3,1,0
4580,1891,False,False,True,912,53,38,76,74776,66525,15,76,159,10,1,2,3,1,1,807,37,53,47,64253,59425,18,62,163,4,0,2,3,0,0
4581,1628,False,False,False,642,19,34,26,45738,44650,14,43,102,3,0,1,2,0,0,787,34,19,52,60586,46908,15,63,165,10,2,3,4,1,1
4582,1500,False,False,True,798,27,13,34,54944,51912,15,48,131,10,2,2,1,1,0,750,13,27,11,41866,37825,12,49,118,2,0,2,5,0,1
4583,2078,False,False,True,869,49,41,83,73895,64350,29,75,211,10,2,1,3,0,1,945,41,49,33,70628,67080,21,54,164,8,1,3,0,1,0
4584,2022,False,False,False,949,34,44,51,67630,66000,8,57,137,5,0,1,2,1,0,973,44,34,42,73138,65575,11,63,127,10,2,3,4,1,1
4585,1948,False,False,True,846,50,25,72,72381,65150,15,63,140,11,1,3,6,2,0,884,25,50,28,65811,62563,15,81,159,5,0,2,0,0,1
4586,1626,False,False,True,791,39,20,54,60268,53490,15,56,150,8,2,1,2,1,1,804,20,39,26,50218,48575,13,49,114,4,0,3,1,0,0
4587,1661,False,False,False,835,26,38,18,52384,50008,18,46,118,3,0,2,4,0,0,735,38,26,60,61345,53630,6,62,127,11,3,2,2,1,1
4588,1446,False,False,True,730,25,19,29,52633,45441,8,56,123,11,3,2,6,1,1,631,19,25,27,42911,41460,11,36,88,1,0,1,0,0,0
4589,1512,True,False,False,681,15,33,24,42290,39598,12,63,132,2,0,1,3,0,0,764,33,15,58,56170,52075,30,56,162,6,1,2,3,1,1
4590,1797,True,False,True,803,37,25,73,60435,54851,20,50,145,6,1,4,0,1,0,860,25,37,36,57865,55250,13,55,137,6,0,0,6,0,1
4591,1498,False,False,False,699,18,38,16,44101,42350,13,46,108,2,0,1,1,0,0,830,38,18,37,57091,52025,8,53,121,8,1,3,5,1,1
4592,1954,False,False,True,940,42,30,44,70641,65325,10,75,173,10,1,3,1,1,1,833,30,42,45,64949,61805,25,48,134,6,1,1,3,0,0
4593,1564,False,False,True,771,35,16,41,57587,50708,10,55,119,11,3,3,5,1,1,694,16,35,22,44017,40250,12,49,105,0,0,0,1,0,0
4594,1838,False,False,True,948,30,23,34,66578,60390,7,60,142,10,2,0,6,2,1,879,23,30,30,55488,53630,1,71,114,3,0,4,0,0,0
4595,2405,False,False,False,1058,32,25,21,74045,70368,16,87,203,7,0,2,4,1,1,1155,25,32,34,74882,73770,17,71,167,11,3,3,2,1,0
4596,1306,False,False,False,551,12,32,10,35871,33775,11,42,103,1,0,1,2,0,0,689,32,12,33,49033,40400,12,48,112,9,1,2,4,0,1
4597,142,False,True,False,19,0,0,0,3261,2000,0,2,1,0,0,0,0,0,0,27,0,0,0,3390,2450,0,2,2,0,0,0,0,0,0
4598,1948,False,False,False,799,42,50,35,63215,61030,6,47,102,3,0,1,4,0,1,884,50,42,77,75446,68983,3,58,141,10,2,3,2,0,0
4599,1799,False,False,True,947,44,28,54,69436,64445,29,50,174,10,2,3,6,2,1,756,28,44,39,55674,53975,12,65,143,2,0,1,0,0,0
4600,1987,False,False,True,886,46,34,51,72661,65230,11,78,176,10,4,2,4,1,1,811,34,46,43,61146,56233,15,50,123,3,0,2,2,0,0
4601,1471,False,False,True,643,36,15,40,56903,52775,14,47,146,9,1,3,6,1,1,625,15,36,17,41019,37850,7,47,91,1,0,0,0,0,0
4602,1903,False,False,False,717,19,39,34,52469,49425,16,58,144,3,0,1,5,0,1,817,39,20,57,65433,60178,20,57,167,9,2,4,1,1,0
4603,1503,False,False,False,599,31,42,43,49019,47000,2,51,102,1,0,0,0,0,0,627,42,31,35,57730,52500,10,41,99,10,2,3,6,0,1
4604,2771,False,False,False,1182,49,53,67,90579,88483,33,95,212,6,1,1,3,0,1,1186,53,49,77,96378,82498,27,110,238,11,5,4,0,3,0
4605,2171,False,False,False,854,33,35,46,65401,59345,19,79,170,6,3,2,5,0,0,904,35,33,43,72314,66525,27,79,234,10,2,4,1,2,1
4606,1776,True,False,True,840,32,20,42,60628,54050,14,68,165,8,1,4,3,1,0,844,20,32,20,51062,50450,19,54,143,1,0,0,0,0,1
4607,2038,False,False,False,909,29,40,37,64807,63325,10,67,132,5,0,0,3,1,1,1031,40,29,38,74342,67413,18,55,151,11,3,4,3,1,0
4608,1824,False,False,False,784,25,41,31,56481,55116,15,55,121,2,0,2,3,1,1,784,41,25,53,61983,53475,22,64,196,9,2,3,3,0,0
4609,1546,False,False,False,719,20,39,24,47967,43300,17,40,94,3,0,1,0,0,0,700,39,20,54,56956,49700,13,74,145,11,3,2,3,1,1
4610,1353,True,False,True,609,30,22,37,48785,39775,9,46,109,7,1,0,6,0,1,567,22,30,28,40114,38700,9,45,103,1,0,3,0,0,0
4611,1372,False,False,True,704,37,24,49,56718,49887,22,46,133,10,2,3,6,0,0,605,24,37,38,44273,42383,6,45,89,1,0,0,0,0,0
4612,1814,False,False,False,879,22,29,41,58008,53558,16,59,162,7,1,4,4,0,1,925,29,22,31,62905,58555,13,69,157,8,1,0,2,2,0
4613,2011,False,False,False,978,24,25,40,59931,57063,15,66,153,3,0,1,0,0,0,918,25,24,31,63225,58600,16,72,162,11,4,3,6,1,1
4614,1710,False,False,True,874,40,7,50,62003,56675,29,58,202,10,2,3,3,1,0,788,7,40,5,46943,45860,16,63,136,2,0,1,2,1,1
4615,1411,False,False,False,556,14,38,15,40274,36808,4,48,94,3,0,1,5,0,0,590,38,14,59,50576,42500,5,43,96,9,1,2,1,0,1
4616,1702,False,False,False,751,30,31,52,53025,50710,12,61,124,3,0,2,0,0,0,769,31,30,41,60916,52375,15,54,139,10,1,2,6,1,1
4617,2132,False,False,False,807,36,40,52,63788,59310,16,77,181,6,1,2,6,0,1,912,40,36,83,71861,66050,26,75,184,10,1,3,0,1,0
4620,2083,False,False,True,1040,35,25,54,71893,63016,23,79,228,10,3,3,0,1,0,980,25,35,37,64347,62200,19,65,173,6,1,2,3,0,1
4621,2167,False,False,False,901,34,52,52,65747,63260,24,90,215,4,0,2,6,0,1,891,52,34,75,74587,66383,25,73,195,9,1,4,0,0,0
4622,1862,False,False,False,728,35,50,40,56957,55950,16,51,125,3,0,2,5,0,1,764,50,35,64,67571,60930,9,62,169,9,2,2,1,1,0
4623,1770,False,False,False,756,38,32,36,54820,52100,13,65,134,3,0,2,3,0,1,848,32,38,26,62631,55563,13,62,136,11,3,2,3,1,0
4624,929,True,False,True,539,21,10,28,35110,32375,9,28,60,3,0,1,4,0,0,448,10,21,17,27632,23525,3,23,40,0,0,1,2,0,1
4625,1572,False,False,False,827,12,23,18,46610,42133,13,49,114,2,0,0,3,0,1,840,23,12,30,54901,50445,13,53,130,10,1,4,3,1,0
4626,1747,False,False,False,699,26,34,29,53752,51850,4,56,100,4,0,0,5,0,0,996,34,27,38,66022,54340,15,57,149,10,2,4,1,1,1
4627,1250,True,False,True,566,33,9,31,45992,40418,4,43,84,7,0,2,4,0,1,467,9,33,7,30926,28775,7,35,70,0,0,1,1,0,0
4628,1497,False,False,True,776,32,17,59,56255,48735,21,60,146,10,2,2,5,1,1,669,16,32,31,43532,40550,18,49,124,2,0,1,1,0,0
4629,1912,False,False,True,881,37,14,49,63529,53025,20,54,148,10,2,4,1,1,1,789,14,37,13,47496,44823,10,57,139,0,0,0,3,0,0
4630,2219,False,False,False,1076,32,31,62,72449,67958,32,80,212,7,1,1,3,1,1,1147,31,32,66,72678,65463,37,84,256,7,1,4,3,1,0
4631,2032,False,False,False,915,27,41,22,61578,58675,13,57,133,7,0,2,2,0,1,966,41,27,66,70227,63365,15,63,158,9,1,3,1,1,0
4632,1281,True,False,True,638,27,20,42,45104,36475,12,40,100,5,0,2,0,0,1,553,19,27,16,38838,36933,4,40,87,2,0,1,6,0,0
4633,1540,False,False,False,703,18,33,28,46261,43733,15,43,100,2,0,0,6,0,0,772,33,18,42,57398,51001,14,45,114,10,2,3,0,1,1
4634,1468,False,False,True,741,25,22,45,54315,43000,12,39,106,10,2,2,6,1,0,571,22,25,31,42485,38000,5,44,87,2,0,2,0,0,1
4635,1268,False,False,True,706,19,9,16,46002,40343,9,32,82,10,2,2,4,0,1,562,9,19,15,33313,29508,6,32,71,0,0,1,2,0,0
4636,1821,False,False,False,802,28,39,36,55728,52628,18,50,122,3,0,2,3,0,1,869,39,28,49,66729,62910,12,69,168,11,3,3,0,1,0
4637,1618,False,False,False,644,20,46,28,47219,44650,7,33,76,1,0,0,3,0,0,754,46,20,93,61667,50400,10,52,136,8,1,4,3,1,1
4638,1288,False,False,True,628,25,6,37,45995,40100,8,48,111,9,2,2,6,0,1,576,6,25,4,34244,30792,3,29,48,3,0,1,0,0,0
4639,2497,False,False,False,1089,33,58,38,79836,73875,17,98,212,7,2,1,1,2,1,1004,58,33,86,83026,74750,14,84,182,9,1,5,5,0,0
4640,1773,False,False,False,686,18,24,28,47187,45100,11,54,104,0,0,0,3,0,0,825,24,18,17,58544,53750,16,68,167,11,3,4,3,2,1
4641,2242,False,False,False,981,24,46,45,66892,62200,11,84,183,3,0,0,6,0,0,1091,46,24,67,78470,69900,24,73,200,10,3,5,0,0,1
4642,1986,False,False,False,827,21,45,27,60557,58391,22,68,219,5,0,1,3,0,0,837,44,21,72,66101,58150,10,71,161,8,2,4,0,1,1
4643,1389,False,False,False,517,19,42,22,37471,35730,9,36,80,1,0,0,1,0,0,707,41,19,40,54276,45558,6,41,93,11,2,3,0,0,1
4644,1629,False,False,True,967,31,16,51,60909,52625,20,74,180,10,2,2,3,0,0,746,16,31,26,46533,45125,29,53,140,1,0,1,3,0,1
4645,1861,False,False,True,880,36,23,39,62227,56400,19,59,184,10,4,2,4,0,1,852,23,37,31,60577,56878,17,62,154,3,0,3,2,1,0
4646,952,True,False,True,538,18,8,16,35548,29900,6,31,56,5,0,1,0,0,1,396,8,18,9,24442,20830,6,28,67,0,0,1,6,0,0
4647,1522,False,False,False,541,24,51,29,43055,42058,1,30,40,0,0,0,0,0,0,620,51,24,42,55615,52180,2,33,67,11,3,3,3,1,1
4648,1750,False,False,False,686,34,30,52,53229,49600,14,53,136,4,0,2,2,0,1,727,30,34,27,58577,52941,13,60,124,9,1,2,4,1,0
4649,924,True,False,True,492,26,7,25,36952,29000,6,22,46,5,0,1,1,0,0,396,7,26,5,24255,21183,6,23,45,0,0,0,2,0,0
4650,1653,False,False,False,729,31,41,32,55789,53877,8,44,104,6,0,1,3,1,1,830,41,31,47,63450,55908,13,50,141,9,2,3,3,0,0
4651,1390,False,False,False,668,9,26,15,38342,35985,8,43,85,1,0,0,6,0,1,792,26,9,35,51624,42588,10,48,120,9,1,3,0,1,0
4652,1091,False,False,True,555,29,7,46,43571,33300,5,34,68,10,1,2,3,0,1,410,7,29,6,26998,24275,5,21,49,1,0,0,3,0,0
4653,2100,False,False,True,1079,34,31,44,72449,66208,28,73,203,9,1,4,3,1,0,958,31,34,68,69226,64700,16,83,178,7,1,1,0,1,0
4654,1426,True,False,False,588,12,37,17,37572,36050,6,36,71,0,0,1,3,0,0,761,37,12,45,55782,48225,7,48,111,11,4,2,3,0,1
4655,2180,False,False,True,1126,30,28,40,74193,67800,20,82,194,9,1,1,6,2,0,1154,28,30,50,70147,66786,23,78,199,5,0,4,0,0,1
4656,1402,False,False,True,726,32,12,38,54378,46758,13,48,126,11,3,2,3,1,1,648,11,32,15,37515,33625,8,44,103,0,0,1,0,0,0
4657,1455,False,False,False,601,21,35,23,42810,42010,5,42,87,2,0,0,0,0,1,659,35,21,41,55426,50733,15,47,118,9,2,3,6,1,0
4658,1807,False,False,True,861,38,30,45,66904,61770,21,62,189,10,2,1,0,1,1,818,30,38,36,58596,55625,16,52,132,5,0,3,6,0,0
4659,1969,True,False,False,953,35,33,43,64122,61285,9,73,152,4,0,0,3,0,0,933,33,35,37,65311,61933,29,59,166,8,3,3,0,0,0
4660,1811,False,False,False,798,17,38,27,51527,50225,22,62,135,3,0,0,0,0,0,951,38,17,37,68160,60155,27,79,193,11,3,5,6,1,1
4661,2045,False,False,True,1014,37,21,44,71119,64125,18,36,118,11,1,4,0,0,1,899,21,37,36,61547,59250,7,63,132,2,0,1,6,1,0
4662,1824,False,False,False,837,26,45,35,57873,51150,14,66,144,1,0,0,0,0,1,848,45,26,31,67832,59660,30,58,155,11,5,4,6,2,0
4663,1560,False,False,False,718,27,31,35,51018,49075,13,48,107,5,0,3,3,0,0,744,31,27,42,59457,52725,14,44,118,9,1,0,0,1,0
4664,1619,True,False,True,919,31,21,35,61296,54975,18,60,154,9,1,3,2,0,1,871,21,31,33,52958,50650,23,56,133,2,0,1,1,0,0
4665,1476,False,False,False,718,24,37,25,51012,49910,12,45,103,6,0,1,1,1,1,836,37,25,43,57765,48700,12,47,139,8,1,2,5,0,0
4666,1216,True,False,True,638,27,12,30,42461,39583,9,37,95,5,1,2,3,0,1,580,11,27,15,34386,31075,3,35,68,0,0,0,3,0,0
4667,1654,False,False,True,757,31,20,43,54691,46825,18,57,132,8,1,1,1,0,1,749,20,31,23,49388,46425,26,52,154,3,0,2,2,1,0
4668,983,True,False,False,457,6,18,5,25834,21950,3,16,36,0,0,0,5,0,0,562,18,6,15,35677,28950,2,28,56,4,0,2,1,0,1
4669,1791,False,False,False,790,34,34,51,55825,54145,9,69,149,3,0,2,0,0,0,805,34,34,34,60109,55625,7,49,110,10,3,2,6,1,1
4670,1702,False,False,True,813,57,33,41,66597,61455,13,44,113,10,2,1,3,0,1,716,33,57,31,54231,51950,4,43,92,1,0,2,3,0,0
4671,1426,False,False,True,795,34,16,26,57528,49850,10,44,103,11,3,2,3,1,1,694,16,34,16,43343,40688,7,42,78,1,0,1,3,0,0
4672,2092,False,False,True,828,56,41,60,75466,69100,8,58,173,9,2,4,4,2,1,765,41,56,65,66974,61683,5,51,137,2,0,1,2,0,0
4673,1565,False,False,True,703,32,18,39,57205,51450,9,33,89,11,3,2,4,1,1,600,18,32,27,42565,41020,8,45,90,1,0,2,2,0,0
4674,1429,False,False,True,668,19,14,21,48508,43308,11,44,114,10,3,3,6,1,1,634,14,19,19,39071,36275,12,42,89,0,0,0,0,0,0
4675,1789,True,False,False,824,12,30,10,46688,43910,14,53,125,2,0,2,0,0,1,898,30,12,42,59292,49630,21,60,165,8,1,2,6,1,0
4676,1455,True,False,True,739,40,32,38,57925,50183,9,45,113,10,2,2,6,1,1,635,32,40,39,47495,44675,11,52,114,0,0,1,0,0,0
4677,2024,False,False,False,840,20,50,26,57396,54320,11,73,146,3,0,1,3,0,1,896,50,20,70,72379,66433,16,63,163,10,2,4,3,1,0
4678,2071,False,False,True,997,31,31,51,70354,62700,20,51,133,11,5,3,3,1,0,1033,31,31,72,69473,67713,16,73,171,5,1,2,3,1,1
4679,2033,False,False,False,810,33,32,35,58703,55870,13,75,155,2,0,0,0,0,0,899,32,34,49,67753,60416,23,78,190,9,2,5,6,1,1
4680,1654,False,False,False,822,18,54,19,50743,48433,10,52,101,3,0,0,0,0,0,847,54,18,44,63471,51900,17,37,112,9,2,4,4,1,1
4681,110,False,True,True,1,0,0,0,2531,2500,0,0,0,0,0,0,0,0,0,2,0,0,0,2552,2000,0,2,2,0,0,0,0,0,0
4682,1688,False,False,False,824,22,44,44,56453,53962,12,48,112,5,0,1,1,0,1,935,44,22,53,64025,56008,14,52,138,10,2,3,5,1,0
4683,2451,True,False,False,1173,32,48,41,76238,72468,16,63,162,5,0,3,2,0,1,1029,48,32,55,84008,78188,15,93,211,8,4,4,1,3,0
4684,1741,False,False,True,813,32,23,48,60534,52685,13,41,113,11,2,2,6,1,1,721,23,32,40,49535,46125,9,55,125,2,0,1,0,0,0
4685,1494,False,False,False,628,19,35,28,46491,44525,8,44,105,3,0,0,3,0,0,706,35,19,51,51876,47125,15,42,122,8,1,4,0,0,1
4686,1475,False,False,False,590,27,30,39,45837,44125,19,57,144,3,0,1,2,0,1,703,30,27,58,55912,48420,13,50,114,10,2,2,3,1,0
4687,1465,True,False,False,621,10,29,18,41314,38350,7,41,84,2,0,0,0,0,1,787,29,10,41,52541,47850,8,45,95,9,3,3,3,0,0
4688,1657,False,False,True,773,32,14,53,56606,48333,19,55,154,9,2,2,6,1,1,753,14,32,13,44142,41500,12,46,101,2,0,2,0,0,0
4689,1724,False,False,True,735,38,23,79,59708,51658,14,52,138,7,1,2,2,1,1,766,23,38,23,52426,50810,9,54,117,7,0,2,4,0,0
4690,2218,False,False,True,868,43,41,51,75205,69525,17,56,159,11,4,2,5,1,1,980,41,43,65,77193,72898,7,79,147,6,1,4,1,1,0
4691,1882,False,False,True,959,36,12,53,62522,56033,21,57,170,10,2,4,6,1,0,911,12,37,14,53190,58425,15,50,111,4,0,0,0,0,1
4692,2045,False,False,True,998,23,27,43,66495,56825,18,68,163,9,1,2,6,2,0,947,27,24,29,60618,57973,5,76,161,5,0,3,0,0,1
4693,1541,False,False,False,761,25,28,34,49495,44125,21,62,145,2,0,2,0,0,0,794,27,25,32,56805,49725,25,53,135,11,3,1,6,1,1
4694,2584,False,False,True,1348,47,40,61,92490,81408,24,99,230,8,1,4,3,1,0,1280,40,47,52,90290,88183,27,83,218,9,5,2,0,2,1
4695,1849,False,False,False,832,31,32,44,60433,58208,15,75,156,2,0,1,0,0,1,986,32,31,34,69584,61900,20,47,128,11,5,3,6,2,0
4696,1486,True,False,False,705,16,29,19,41508,38975,12,35,95,0,0,0,1,0,0,719,29,16,41,53850,44688,7,52,105,9,2,4,5,1,1
4697,2030,False,False,False,861,40,46,50,69047,66325,18,65,164,6,0,2,3,1,0,938,46,40,42,73836,64775,12,65,142,11,3,3,3,1,1
4698,2350,False,False,True,1092,52,53,60,87344,80385,10,80,178,8,1,2,0,1,1,903,52,52,68,79424,73600,16,53,172,9,3,3,6,1,0
4699,1578,True,False,False,803,21,35,24,51159,48575,11,53,131,4,0,0,4,0,0,785,35,21,41,57431,53825,17,51,132,8,2,3,2,1,1
4700,2130,False,False,False,1005,20,38,33,65967,58775,29,75,195,6,0,2,6,1,0,1024,38,20,70,69796,62375,24,103,214,7,1,3,0,0,1
4701,1794,False,False,True,857,42,17,71,64953,61283,12,55,144,10,2,4,0,1,1,807,17,42,26,56257,52008,19,43,113,6,1,0,5,0,0
4702,933,True,False,True,445,30,4,18,32271,24283,5,28,58,2,0,2,6,0,0,391,4,30,4,23215,21725,3,25,43,0,0,0,0,0,0
4703,2381,False,False,True,1154,41,30,62,80613,74258,34,93,231,8,1,3,5,1,1,1106,30,41,47,77206,72870,34,105,279,10,3,3,0,2,0
4704,1954,False,False,True,962,35,30,41,70557,65258,29,63,189,11,4,3,6,1,1,912,30,35,46,64313,60758,28,75,179,4,0,2,0,1,0
4705,1561,False,False,True,712,36,33,69,58367,47500,11,39,118,10,1,4,0,0,1,681,32,36,30,51189,52695,10,36,88,4,0,0,6,1,0
4706,1798,False,False,False,717,32,46,67,59992,58450,6,45,98,3,0,2,1,1,0,851,46,32,57,68658,62485,12,56,139,10,2,2,0,0,1
4707,1471,True,False,False,686,23,43,31,46331,43675,11,51,104,2,0,0,3,0,0,700,43,23,45,59269,52925,17,53,124,7,1,3,3,1,1
4708,1704,False,False,True,723,47,28,68,62642,56480,9,39,94,8,1,2,3,1,1,673,27,47,43,52064,57270,8,51,124,3,0,2,3,0,0
4709,1937,False,False,True,977,25,17,43,65874,62275,13,74,166,11,3,4,0,1,0,943,17,26,13,54688,52008,18,54,149,5,0,0,6,0,1
4710,1594,False,False,True,779,45,18,41,61897,56325,15,53,112,11,3,4,3,1,1,647,18,45,18,43845,39410,11,59,108,0,0,0,0,0,0
4711,1482,True,False,False,575,19,33,24,41840,38900,14,59,129,1,0,1,0,0,0,575,33,19,58,48471,43495,14,50,121,6,0,3,6,0,1
4712,1359,True,False,True,770,38,22,28,55569,49175,12,31,78,8,1,3,3,1,1,623,22,39,26,42122,38783,5,43,89,2,0,0,3,0,0
4713,1571,True,False,False,774,12,33,16,44262,43470,12,45,121,3,0,0,1,0,0,814,33,12,39,58631,49825,20,46,143,8,2,4,5,1,1
4714,1322,False,False,False,473,11,32,11,33712,30900,4,36,72,2,0,1,5,0,0,605,32,11,22,49637,41100,8,36,97,11,2,1,1,1,1
4715,2282,False,False,True,1216,42,23,64,84590,73248,41,118,295,11,3,3,2,2,0,1110,23,42,36,65990,61500,34,87,174,3,0,2,4,0,0
4716,1961,False,False,False,836,23,48,30,58540,55525,30,69,156,3,0,0,0,0,0,909,48,23,73,70877,61600,33,88,232,10,2,5,3,1,1
4717,1348,False,False,True,754,25,10,29,49476,41333,13,44,107,10,2,2,5,0,1,605,10,25,13,35426,32945,11,31,79,1,0,1,1,0,0
4718,1540,False,False,False,635,21,43,34,47043,46290,6,38,82,2,0,0,0,0,0,816,42,22,51,61037,55025,15,40,115,11,2,3,3,0,1
4719,1766,False,False,False,821,23,36,20,55606,52405,11,56,112,5,0,1,6,0,0,849,35,23,40,59120,52996,16,65,162,7,1,3,0,0,0
4720,1244,True,False,True,656,31,15,25,47399,42950,7,33,75,6,1,3,4,0,1,469,15,31,19,33456,31000,2,47,95,0,0,0,2,0,0
4721,1657,False,False,False,784,24,36,23,54775,49835,5,44,91,10,2,0,6,0,1,729,36,24,57,57557,51658,8,49,106,9,2,3,0,0,0
4722,1834,False,False,False,892,23,32,38,58548,58900,14,71,157,7,1,3,4,0,1,924,32,24,55,66189,59350,18,82,183,10,1,2,2,2,0
4723,2040,False,False,False,1058,25,30,43,63403,59570,23,58,158,3,0,1,3,0,1,1138,30,25,52,72178,65825,16,67,197,10,2,3,3,2,0
4724,1704,False,False,True,830,42,19,70,64669,55066,21,62,163,10,2,1,1,1,0,823,19,42,22,50273,48463,8,64,127,4,0,3,5,0,1
4725,1746,False,False,True,881,34,18,39,62155,52135,30,60,180,10,2,4,2,1,0,724,18,34,20,48548,46800,18,72,145,3,0,0,4,0,1
4726,1768,False,False,False,741,24,40,24,51067,49085,12,64,126,2,0,1,3,0,1,811,40,24,46,61274,54100,19,45,125,9,3,3,3,1,0
4727,453,True,False,True,199,4,1,4,12555,10100,0,8,12,0,0,0,3,0,0,174,1,4,1,10464,8350,0,8,11,0,0,0,0,0,0
4728,1810,True,False,True,878,33,27,46,60659,54375,4,38,86,7,1,3,0,0,0,760,27,33,42,59954,57550,7,51,106,7,1,1,6,1,1
4729,1731,False,False,True,830,37,25,54,64498,54600,9,58,137,11,2,1,6,1,0,789,25,37,31,53576,50108,5,55,111,1,0,3,0,0,1
4730,1692,False,False,False,707,24,30,35,50038,48700,18,64,148,2,0,2,0,0,1,845,30,24,50,59597,53183,23,71,169,9,1,2,3,1,0
