,game_duration,game_ended_in_surrender,game_ended_in_early_surrender,blue_side_won,total_blue_side_minions_killed,total_blue_side_kills,total_blue_side_deaths,total_blue_side_assists,total_blue_side_gold_earned,total_blue_side_gold_spent,total_blue_side_wards_killed,total_blue_side_wards_placed,total_blue_side_vision_score,total_towers_destroyed_by_blue,total_inhibitors_destroyed_by_blue,total_blue_side_dragons_killed,total_blue_side_horde,total_blue_side_baron,total_blue_side_riftHerald,total_red_side_minions_killed,total_red_side_kills,total_red_side_deaths,total_red_side_assists,total_red_side_gold_earned,total_red_side_gold_spent,total_red_side_ward_takedowns,total_red_side_wards_placed,total_red_side_vision_score,total_towers_destroyed_by_red,total_inhibitors_destroyed_by_red,total_red_side_dragons_killed,total_red_side_horde,total_red_side_baron,total_red_side_riftHerald
3039,1761,False,False,False,854,32,44,42,60345,58775,17,98,180,6,0,0,0,0,1,941,44,32,62,70737,66225,32,57,159,10,2,4,3,1,0
3040,1822,False,False,False,827,27,39,40,59510,56883,22,63,151,3,0,0,3,1,0,1013,39,27,48,69334,59375,19,70,158,9,1,4,3,0,1
3041,1175,True,False,False,603,6,17,6,33074,30650,11,40,79,3,0,1,3,0,1,614,17,6,30,36689,33275,13,46,117,2,0,2,0,0,0
3042,1549,False,False,True,783,35,17,57,58428,50525,18,89,168,9,1,3,0,1,1,712,17,35,26,49583,47685,20,62,145,4,0,1,6,0,0
3043,2064,False,False,True,971,37,26,77,70794,64175,19,71,191,11,4,2,6,0,1,976,26,37,57,67336,64100,20,76,168,7,1,3,0,2,0
3044,1712,False,False,False,898,15,37,16,51960,49905,20,64,145,3,0,0,3,0,0,937,36,15,46,62499,50650,19,69,155,11,3,4,0,1,1
3045,1747,True,False,False,799,33,38,56,58233,53125,35,68,151,3,0,3,0,0,0,814,38,33,73,64781,60785,36,90,224,7,1,1,6,1,0
3046,1786,False,False,False,842,30,31,55,57081,53883,32,70,173,3,0,3,0,0,1,928,30,30,52,62881,54883,22,82,191,8,1,2,3,1,0
3047,1359,False,False,False,517,20,36,29,41306,38600,14,39,91,1,0,0,6,0,0,710,36,20,56,56517,51600,11,55,133,11,2,2,0,1,1
3048,922,True,False,False,335,3,22,6,21478,19420,3,26,56,0,0,0,3,0,0,531,22,3,20,37902,28900,7,23,65,8,1,2,3,0,1
3049,939,True,False,False,406,7,15,13,25189,20875,5,29,45,0,0,0,0,0,0,530,15,7,15,32749,27625,4,33,70,6,1,2,6,0,0
3050,1582,False,False,False,863,21,34,33,51112,47213,14,60,137,1,0,0,3,0,0,895,34,21,63,63225,57625,13,46,121,10,2,4,3,1,1
3051,1646,False,False,False,886,24,31,26,56464,53275,25,53,147,7,0,1,6,0,1,936,31,24,55,62254,52950,21,78,176,8,1,2,0,1,0
3052,967,True,False,True,554,19,9,23,32635,26200,3,24,55,2,0,0,3,0,1,488,9,19,12,27371,25335,9,20,52,0,0,1,3,0,0
3053,2049,False,False,False,1064,24,26,55,65683,63075,43,109,249,4,0,0,1,0,0,1011,26,24,45,70310,65783,27,97,189,11,4,4,2,2,1
3054,1313,True,False,False,595,16,41,23,40173,38000,12,41,78,1,0,1,2,0,0,716,41,16,42,55785,49158,10,67,141,9,2,2,3,1,1
3055,1542,True,False,False,793,15,37,10,47995,45690,23,69,157,4,0,0,6,0,1,782,37,15,63,58147,52743,31,65,157,7,1,4,0,1,0
3056,1702,False,False,False,725,29,39,51,56251,53133,12,60,129,4,0,2,3,0,1,850,39,30,69,67450,58083,10,54,143,11,3,1,0,1,0
3057,1459,False,False,False,766,13,26,21,41781,38983,37,64,151,3,0,2,0,0,1,832,26,13,49,51653,43835,28,80,181,7,1,1,3,0,0
3058,1697,False,False,True,801,39,40,66,63773,57175,21,82,189,8,1,2,0,0,0,752,40,39,57,62551,60535,20,52,139,7,1,1,6,1,1
3059,1883,False,False,True,1115,29,21,46,70460,62958,34,69,182,10,2,2,2,1,0,1055,21,29,31,59515,57575,26,84,199,4,0,3,1,0,1
3060,1799,False,False,False,916,23,29,39,56161,54335,24,80,180,3,0,0,6,0,1,926,29,23,38,65237,56150,39,75,222,8,1,5,0,2,0
3061,2472,False,False,True,1093,44,41,89,88056,78435,32,99,241,10,2,4,5,3,1,1201,41,44,93,81899,79975,36,102,233,8,1,2,1,0,0
3062,1457,False,False,True,834,27,14,32,54076,49008,27,81,173,10,2,3,6,1,1,712,14,27,22,42983,39500,22,67,132,2,0,1,0,0,0
3063,1081,False,False,True,560,31,14,48,44371,38058,9,34,95,8,1,1,6,0,1,452,14,31,18,31081,28325,6,35,71,0,0,1,0,0,0
3064,1764,False,False,False,840,26,44,43,55867,53725,21,72,154,1,0,2,5,0,0,838,43,26,79,66129,61450,32,80,202,10,2,2,1,1,1
3065,1854,False,False,False,852,28,30,45,58166,56230,20,78,179,2,0,1,3,0,0,959,30,29,46,62182,57080,26,70,178,7,1,3,0,0,1
3066,1208,True,False,False,611,13,23,21,36004,33900,11,37,92,2,0,0,6,0,1,636,23,13,40,41718,36775,15,49,112,2,0,2,0,0,0
3067,1325,True,False,False,618,14,19,26,37744,33335,14,45,93,1,0,1,0,0,0,686,19,14,31,45363,43843,16,49,116,4,0,1,6,1,1
3068,1475,False,False,True,818,27,12,38,54456,46800,27,49,154,9,1,2,6,1,0,704,12,27,13,41360,39725,16,63,131,3,0,2,0,0,1
3069,2228,False,False,False,987,30,39,69,73075,63125,33,107,271,9,2,1,5,0,1,1005,38,30,72,74019,69880,44,86,270,9,2,4,1,1,0
3070,1421,False,False,True,730,46,17,72,60232,54810,14,38,110,9,2,3,1,1,1,647,17,46,22,43376,41925,10,54,105,2,0,0,3,0,0
3071,1622,False,False,False,818,13,30,19,46633,43525,10,38,94,3,0,0,6,0,1,852,30,14,61,59946,51680,10,51,116,10,2,4,0,1,0
3072,1496,True,False,False,710,9,16,18,38442,35408,26,62,135,0,0,2,0,0,1,815,16,9,30,45421,38893,32,66,178,3,0,1,6,0,0
3073,2015,False,False,True,939,28,31,46,68403,60385,30,100,221,8,1,2,1,1,1,1020,31,28,47,67978,66522,31,76,183,6,0,2,2,1,0
3074,1492,True,False,False,762,15,25,16,45520,42308,21,49,132,5,0,0,3,0,1,709,25,15,46,48995,44825,15,53,129,2,0,4,0,0,0
3075,1658,False,False,True,869,49,22,56,66244,61013,17,78,174,9,1,3,0,1,0,789,22,49,31,52132,49950,22,50,128,2,0,1,6,0,1
3076,1870,False,False,False,897,25,38,39,58840,56238,24,79,169,5,0,2,3,0,1,958,38,25,65,71700,65518,35,87,242,11,2,3,3,1,0
3077,1391,False,False,True,852,28,18,42,55471,49350,22,42,126,10,2,3,3,1,1,705,18,28,20,42340,39780,13,54,108,0,0,0,3,0,0
3078,1546,False,False,False,863,17,25,25,46597,44400,28,73,162,2,0,1,1,0,0,818,25,18,36,54375,46525,35,81,196,10,1,2,1,1,1
3079,1165,True,False,True,638,36,16,54,46916,41995,21,41,124,3,0,2,3,0,1,463,16,36,18,32337,30150,7,57,97,0,0,0,0,0,0
3080,1359,True,False,False,668,12,29,14,41009,38725,26,61,153,2,0,0,6,0,1,679,29,12,49,49122,46033,22,67,141,5,0,2,0,1,0
3081,1711,False,False,False,776,22,32,40,52666,50950,29,61,157,2,0,0,3,0,0,973,32,22,57,63718,56830,18,81,190,8,1,4,3,1,1
3082,1571,False,False,False,768,17,31,31,50814,49633,25,73,176,4,0,1,1,1,0,797,31,17,52,55174,48020,29,70,160,7,1,1,5,0,0
3083,1644,False,False,False,772,17,45,16,49391,47865,10,45,95,3,0,1,0,0,0,821,45,18,71,61390,53405,14,51,135,7,1,3,2,1,1
3084,1541,False,False,True,834,32,19,41,59076,53683,14,54,142,10,2,1,6,1,1,687,19,32,23,45987,42300,9,46,102,2,0,2,0,0,0
3085,1533,False,False,True,749,40,28,65,58059,51793,27,50,129,7,1,4,0,1,0,713,27,40,32,51656,50450,20,71,151,3,0,0,6,0,1
3086,1861,True,False,True,808,36,19,81,64598,59405,30,80,202,9,1,1,2,1,0,880,19,36,25,54177,50400,24,74,183,3,0,3,4,0,1
3087,2165,False,False,False,1069,32,36,63,74232,69130,45,67,233,7,1,1,1,1,1,964,36,32,58,73567,68248,23,100,222,9,2,5,5,1,0
3088,1600,False,False,True,759,43,24,60,62745,57350,20,70,156,9,2,1,6,1,1,776,24,43,40,52126,51250,27,58,154,3,0,1,0,0,0
3089,915,True,False,False,409,9,20,7,25426,23250,6,38,75,1,0,1,3,0,0,455,19,9,19,30938,26325,9,33,77,1,0,1,3,0,0
3090,133,False,True,False,18,0,0,0,3122,2500,0,1,0,0,0,0,0,0,0,21,0,0,0,3170,2500,0,1,0,0,0,0,0,0,0
3091,1547,True,False,False,676,20,37,25,46748,44275,23,63,143,2,0,0,0,0,0,827,37,20,50,60803,54075,30,72,166,11,2,3,3,1,1
3092,1563,False,False,True,802,34,13,53,58565,48343,19,60,145,10,1,3,3,1,0,810,13,34,15,47646,45637,11,58,144,4,0,1,0,0,0
3093,1331,True,False,True,704,26,20,42,50288,48483,19,58,141,6,0,2,0,1,1,652,20,27,30,41512,39700,15,56,129,3,0,1,6,0,0
3094,1756,False,False,False,806,30,31,39,57824,54605,25,78,187,3,0,1,5,0,0,859,31,30,55,63931,59800,27,68,186,10,1,2,1,1,1
3095,1799,True,False,True,929,38,26,79,64833,56433,32,71,192,4,0,3,3,0,0,836,26,38,49,55924,53310,33,74,199,4,0,0,3,0,1
3096,1297,True,False,False,597,21,18,30,42709,41675,18,46,112,0,0,1,0,1,0,729,17,21,18,45474,39975,13,50,103,10,1,1,6,0,1
3097,1805,False,False,False,919,20,25,38,54405,52175,35,79,185,2,0,4,3,0,1,1036,25,20,59,64916,58063,37,123,245,9,1,1,3,1,0
3098,1778,False,False,False,859,22,44,35,55347,55150,39,74,160,3,0,0,5,0,0,925,44,22,54,71525,62078,47,104,245,11,3,4,1,2,0
3099,1753,True,False,True,913,21,14,42,58538,47833,31,82,199,9,2,2,0,1,0,922,14,21,17,50364,47600,33,73,206,3,0,2,6,0,1
3100,1274,False,False,False,567,12,38,17,39388,36200,9,39,69,2,0,0,1,0,1,685,38,12,50,51484,44428,20,69,156,10,2,2,5,0,0
3101,1354,False,False,True,753,38,13,60,57405,48925,30,68,173,10,2,1,5,1,1,677,13,38,22,41088,39425,19,50,90,1,0,2,1,0,0
3102,1423,False,False,True,659,30,20,42,53385,48233,18,56,131,10,2,1,6,1,1,652,20,30,29,43956,41700,18,59,133,3,0,2,0,0,0
